,year,community,property_type,area,built_year,electricity,gas,ghg,latitude,longitude,treated,ghg_efficiency,elec_efficiency,gas_efficiency,lat_bin,lon_bin,type of efficiency
23558,2022,HUMBOLDT PARK,K-12 School,303310.0,1973.0,19869648.2,9782690.0,3136.7,41.89444827833687,-87.72620304790371,1,10.341564735748904,65509.37390788302,32253.107381886515,41.89,-87.73,Electricity
23044,2022,LOOP,Office,4600624.0,1973.0,301223757.5,39373682.6,41766.8,41.87856015362371,-87.63652387205532,0,9.078507611141447,65474.54377927863,8558.335260608126,41.87,-87.64,Electricity
21904,2022,LINCOLN PARK,Multifamily Housing,86222.0,1975.0,5641871.5,1960480.7,847.2,41.932056188494634,-87.64112514439817,0,9.82579852009928,65434.2453202199,22737.592493795088,41.93,-87.65,Electricity
22658,2022,LOOP,Office,167574.0,1909.0,10943381.1,4820660.9,1697.4,41.87800197881318,-87.63440912958521,0,10.129256328547388,65304.76744602385,28767.355914401996,41.87,-87.64,Electricity
23160,2022,LOOP,Multifamily Housing,663464.0,1982.0,43299393.3,23022313.1,6926.0,41.88454011059238,-87.62430852246028,0,10.439149675038887,65262.61153581807,34700.169263140124,41.88,-87.63,Electricity
21525,2022,NEAR WEST SIDE,Office,236216.0,1901.0,15387418.2,0.0,2026.7,41.88692121683921,-87.6428794084608,0,8.579859111999188,65141.303722017125,0.0,41.88,-87.65,Electricity
22677,2022,LOOP,College/University,66358.0,1930.0,4313759.6,686682.9,604.7,41.87004168511962,-87.62604139827279,0,9.112691762862053,65007.378160884895,10348.155459778774,41.87,-87.63,Electricity
22540,2022,LINCOLN PARK,Multifamily Housing,141982.0,1981.0,9227860.8,5623640.8,1514.1,41.92383826828283,-87.66728674985343,0,10.664027834514233,64993.17378259217,39608.124973588194,41.92,-87.67,Electricity
23976,2022,EAST GARFIELD PARK,Office,62660.0,1971.0,4069016.0,5150397.1,809.5,41.880653180814576,-87.7062600612435,0,12.91892754548356,64938.01468241303,82195.93201404405,41.88,-87.71,Electricity
21246,2022,NEAR WEST SIDE,Office,163900.0,1996.0,10616217.4,0.0,1398.3,41.87670981903825,-87.64087797895064,0,8.531421598535692,64772.5283709579,0.0,41.87,-87.65,Electricity
22293,2022,NORWOOD PARK,Senior Living Community,93135.0,1994.0,6032358.7,11124520.0,1385.4,41.98746908144806,-87.79016081906789,0,14.875181188597198,64770.05100123476,119445.10656573791,41.98,-87.8,Electricity
21637,2022,EAST GARFIELD PARK,Other,85000.0,2002.0,5493764.2,3108966.4,888.7,41.869536417163346,-87.69583879736895,0,10.455294117647059,64632.52,36576.07529411765,41.86,-87.7,Electricity
20942,2022,LINCOLN SQUARE,Mixed Use Property,1397263.0,1918.0,90173072.3,75038913.5,15862.7,41.97533413581096,-87.69875687452328,0,11.352694517782265,64535.50426798677,53704.215670206686,41.97,-87.7,Electricity
21395,2022,NEAR NORTH SIDE,Office,1436222.0,2009.0,92626102.1,6565977.3,12553.1,41.88896195675864,-87.63090677238614,0,8.74036186606249,64492.886266886315,4571.700823410309,41.88,-87.64,Electricity
20915,2022,NEAR NORTH SIDE,Hotel,377000.0,2002.0,24261731.9,30739699.5,4828.3,41.898444636675144,-87.62740563976503,0,12.807161803713528,64354.726525198945,81537.66445623341,41.89,-87.63,Electricity
21260,2022,NEAR NORTH SIDE,Office,130007.0,1998.0,8364657.6,2310124.0,1224.4,41.89564364052393,-87.63863235213249,0,9.41795441783904,64340.05553547117,17769.227810810185,41.89,-87.64,Electricity
23138,2022,NEAR NORTH SIDE,Hotel,83961.0,1923.0,5396298.6,2751013.8,856.9,41.90521531399701,-87.63016995157534,0,10.205928943199819,64271.4903347983,32765.37678207739,41.9,-87.64,Electricity
21544,2022,LINCOLN SQUARE,Outpatient Rehabilitation/Physical Therapy,106918.0,1991.0,6865297.5,6467181.8,1321.8,41.97565588291844,-87.7012022977469,0,12.362745281430628,64210.86720664434,60487.306159860826,41.97,-87.71,Electricity
21795,2022,KENWOOD,Multifamily Housing,59310.0,1950.0,3795302.6,1538730.0,581.6,41.80352857655083,-87.58567548493471,0,9.806103523857697,63990.93913336706,25943.854324734446,41.8,-87.59,Electricity
24269,2022,NEAR NORTH SIDE,Multifamily Housing,768513.0,1999.0,49167141.6,6213722.7,6806.1,41.896790572038725,-87.62438065544357,0,8.856193714354866,63976.98100097201,8085.383981793411,41.89,-87.63,Electricity
21164,2022,ARMOUR SQUARE,K-12 School,75558.0,1995.0,4828835.7,3565600.1,825.4,41.84993115543317,-87.63378596064732,0,10.924058339289022,63908.993091399985,47190.239286376025,41.84,-87.64,Electricity
24068,2022,HYDE PARK,Fitness Center/Health Club/Gym,168984.0,2003.0,10782877.8,0.0,3185.5,41.794087759777064,-87.60151031694893,0,18.850897126355157,63810.05183922738,0.0,41.79,-87.61,Electricity
22348,2022,NEAR SOUTH SIDE,Museum,175000.0,1930.0,11096315.5,8696200.2,1923.4,41.865732312266495,-87.61966863731983,0,10.990857142857145,63407.51714285715,49692.57257142857,41.86,-87.62,Electricity
23147,2022,LOOP,Office,1237300.0,1984.0,78452163.3,102384.4,10338.7,41.87588847004054,-87.63188472119873,0,8.355855491796655,63405.93493898003,82.74824214014386,41.87,-87.64,Electricity
21682,2022,NEAR NORTH SIDE,Office,1164458.0,1988.0,73722375.6,0.0,9710.3,41.89000133521469,-87.62143868830125,0,8.338901016610302,63310.46340872748,0.0,41.89,-87.63,Electricity
22236,2022,HYDE PARK,College/University,119878.0,1967.0,7565147.4,15804169.8,1835.9,41.79547058004325,-87.59956837366767,0,15.31473664892641,63107.05383806871,131835.44770516694,41.79,-87.6,Electricity
21722,2022,SOUTH LAWNDALE,K-12 School,290134.0,2005.0,18241773.6,14015161.3,3147.1,41.836019534753326,-87.73419465301697,1,10.847056877167102,62873.61563966995,48305.8217926889,41.83,-87.74,Electricity
21186,2022,NEAR WEST SIDE,Office,78751.0,1910.0,4949388.8,0.0,651.9,41.87995707099538,-87.64128000375057,0,8.277990120760371,62848.58351005067,0.0,41.87,-87.65,Electricity
22125,2022,NEAR NORTH SIDE,Office,188172.0,1983.0,11784761.2,0.0,1552.2,41.89325718527649,-87.62234986002646,0,8.248836171162553,62627.60240630912,0.0,41.89,-87.63,Electricity
24180,2022,WEST TOWN,Multifamily Housing,58984.0,2017.0,3690867.7,0.0,486.1,41.9135877900482,-87.68220283542529,0,8.241217957412179,62574.048894615495,0.0,41.91,-87.69,Electricity
22242,2022,NEAR NORTH SIDE,Office,66030.0,1988.0,4129581.2,55365.7,546.9,41.89017091785458,-87.62824385227027,0,8.282598818718764,62540.98440102984,838.493109192791,41.89,-87.63,Electricity
22906,2022,NEAR NORTH SIDE,Hotel,1273000.0,1990.0,79468097.3,24530899.7,11770.0,41.88945828010943,-87.62036837642913,0,9.245875883739199,62425.84234092694,19270.149018067557,41.88,-87.63,Electricity
21067,2022,LOOP,Hotel,243373.0,2009.0,15170851.2,26330119.1,3396.7,41.879503650161986,-87.63296974156731,0,13.956765951851684,62335.80224593525,108188.33272384366,41.87,-87.64,Electricity
23230,2022,NEAR NORTH SIDE,College/University,61179.0,1955.0,3806301.6,7849356.0,918.3,41.895918068004114,-87.61988297158531,0,15.010052468984455,62215.81915363115,128301.47599666551,41.89,-87.62,Electricity
23665,2022,CALUMET HEIGHTS,Medical Office,64551.0,1971.0,4009391.0,2430963.6,657.2,41.72609928680657,-87.5681250672743,0,10.181097117008257,62111.988969961734,37659.580796579445,41.72,-87.57,Electricity
22773,2022,DUNNING,Strip Mall,278429.0,1963.0,17259847.1,7372836.0,2665.0,41.95302136277807,-87.7869561311957,0,9.571560433719188,61990.11992285287,26480.129584202798,41.95,-87.79,Electricity
22383,2022,NEAR NORTH SIDE,Wholesale Club/Supercenter,151161.0,1950.0,9365916.3,9627180.1,1745.0,41.90366841772684,-87.65369936365693,0,11.543982905643652,61959.872586182944,63688.25358392707,41.9,-87.66,Electricity
24400,2022,NEAR WEST SIDE,Fitness Center/Health Club/Gym,71235.0,1974.0,4408797.2,10439750.0,1135.2,41.87815537704807,-87.63949995628163,0,15.935986523478627,61890.885098617255,146553.66041973748,41.87,-87.64,Electricity
21877,2022,NEAR WEST SIDE,Hotel,72000.0,2000.0,4453093.5,5972879.9,903.8,41.87343456580039,-87.66643368144297,0,12.552777777777777,61848.52083333333,82956.66527777779,41.87,-87.67,Electricity
21626,2022,NEAR SOUTH SIDE,Multifamily Housing,313446.0,1981.0,19364345.8,4634441.9,2796.7,41.86706145293373,-87.62429155657351,0,8.922430019843928,61778.889505688385,14785.455548962183,41.86,-87.63,Electricity
21597,2022,NEAR NORTH SIDE,Office,105000.0,1922.0,6475922.0,0.0,853.0,41.89271559094062,-87.62404433360936,0,8.123809523809525,61675.44761904762,0.0,41.89,-87.63,Electricity
23637,2022,HYDE PARK,Social/Meeting Hall,69250.0,1904.0,4248890.6,1480720.0,1388.6,41.79312107017413,-87.59965529923338,0,20.051985559566788,61355.82093862816,21382.238267148015,41.79,-87.6,Electricity
23175,2022,OHARE,Office,165957.0,1967.0,10155815.1,0.0,1337.7,41.986677891904584,-87.83935860925702,0,8.060521701404582,61195.46087239466,0.0,41.98,-87.84,Electricity
24221,2022,DOUGLAS,Fitness Center/Health Club/Gym,60303.0,2008.0,3679179.9,3574379.2,674.5,41.83186711935957,-87.61683052733929,0,11.185181500091208,61011.55663897318,59273.654710379255,41.83,-87.62,Electricity
22861,2022,NEAR WEST SIDE,Office,979270.0,1918.0,59489685.2,20196811.4,8908.4,41.88356531275924,-87.63963728368087,0,9.096980403770155,60749.0122233909,20624.354263890447,41.88,-87.64,Electricity
23553,2022,NEAR NORTH SIDE,Office,405288.0,1968.0,24576700.3,0.0,3237.1,41.890971229645146,-87.6242769455621,0,7.987159748129725,60640.08877637631,0.0,41.89,-87.63,Electricity
22878,2022,NEAR WEST SIDE,K-12 School,430443.0,1975.0,25835728.1,40434717.7,5550.6,41.87859028351851,-87.66419634456105,0,12.89508715439675,60021.25275588173,93937.44979009997,41.87,-87.67,Electricity
21569,2022,NEAR SOUTH SIDE,K-12 School,156400.0,1999.0,9386917.0,9245390.0,1727.5,41.85277255488514,-87.62928113684461,0,11.04539641943734,60018.650895140665,59113.74680306906,41.85,-87.63,Electricity
24436,2022,NEAR NORTH SIDE,Office,63000.0,1900.0,3774803.0,0.0,497.2,41.893856817238635,-87.63579584784382,0,7.892063492063492,59917.50793650794,0.0,41.89,-87.64,Electricity
23379,2022,NEAR NORTH SIDE,Office,233373.0,2008.0,13910447.7,0.0,1832.2,41.890704754245085,-87.63161066165118,0,7.850951052606772,59606.07139643403,0.0,41.89,-87.64,Electricity
23101,2022,LOOP,Hotel,135000.0,2007.0,8028179.8,3783299.7,1258.4,41.88181876616734,-87.62635317290135,0,9.321481481481483,59467.99851851852,28024.442222222224,41.88,-87.63,Electricity
22356,2022,NEAR NORTH SIDE,Mixed Use Property,1217060.0,1984.0,72244410.6,0.0,9515.6,41.89603605011911,-87.62413103273497,0,7.818513466879201,59359.777332259706,0.0,41.89,-87.63,Electricity
23014,2022,NEAR NORTH SIDE,Multifamily Housing,58000.0,1932.0,3442024.6,2565257.1,589.6,41.90378983001293,-87.63151542935856,0,10.16551724137931,59345.25172413793,44228.57068965517,41.9,-87.64,Electricity
22049,2022,LOOP,Retail Store,60000.0,1998.0,3560026.3,2495642.4,601.5,41.88285247827898,-87.6277136579546,0,10.024999999999999,59333.77166666666,41594.04,41.88,-87.63,Electricity
23777,2022,NEAR NORTH SIDE,Hotel,106200.0,2012.0,6298838.9,3743400.0,1028.5,41.89165895947347,-87.622204397567,0,9.684557438794727,59311.10075329567,35248.587570621465,41.89,-87.63,Electricity
22410,2022,LOOP,Multifamily Housing,112941.0,1949.0,6681228.8,98480.0,885.2,41.87157670889985,-87.6243095156687,0,7.837720579771741,59156.80576584234,871.9596957703579,41.87,-87.63,Electricity
21207,2022,LOOP,Office,140000.0,1928.0,8252628.4,6738300.4,1444.9,41.881866029037454,-87.63106646768065,0,10.320714285714287,58947.345714285715,48130.717142857146,41.88,-87.64,Electricity
22344,2022,NEAR NORTH SIDE,Multifamily Housing,208489.0,1970.0,12259616.8,0.0,1614.8,41.90281542477024,-87.62477193709879,0,7.745252747147331,58802.22361851225,0.0,41.9,-87.63,Electricity
23969,2022,NEAR WEST SIDE,Office,115232.0,1913.0,6773900.4,6542861.2,1239.7,41.87918309269135,-87.64742623446782,0,10.758296306581505,58784.889613996114,56779.89794501528,41.87,-87.65,Electricity
23550,2022,LOOP,Office,411500.0,1911.0,24141084.6,35119900.6,5045.1,41.8837645981034,-87.63227535353653,0,12.26026731470231,58666.06221142163,85346.052490887,41.88,-87.64,Electricity
24451,2022,LOOP,Office,663093.0,1980.0,38869500.8,1156602.0,5181.1,41.88323434776848,-87.6366490618587,0,7.813534451426873,58618.4755381221,1744.2530685740915,41.88,-87.64,Electricity
21595,2022,ASHBURN,Senior Living Community,85771.0,1963.0,5012841.9,12404541.8,1319.1,41.748245609196715,-87.68265725032997,0,15.379324013944107,58444.48473260194,144623.96147882153,41.74,-87.69,Electricity
23981,2022,LOOP,Multifamily Housing,443853.0,1980.0,25915829.6,21602722.0,4560.9,41.8877901722575,-87.62127871291348,0,10.275699386959195,58388.31685265167,48670.893291247325,41.88,-87.63,Electricity
22086,2022,NEAR WEST SIDE,Multifamily Housing,80799.0,1900.0,4712815.4,10469713.8,1176.8,41.88667378898447,-87.64872650758521,0,14.564536689810517,58327.645144123075,129577.26952066239,41.88,-87.65,Electricity
23512,2022,NORTH PARK,College/University,101000.0,2014.0,5886219.0,5729300.5,1079.6,41.97511164128916,-87.71218265533689,0,10.689108910891088,58279.39603960396,56725.74752475248,41.97,-87.72,Electricity
23921,2022,LOOP,Hotel,304200.0,1929.0,17713748.4,20399740.9,3416.7,41.886517288719745,-87.62467768642945,0,11.231755424063115,58230.59960552268,67060.29224194608,41.88,-87.63,Electricity
21272,2022,PULLMAN,K-12 School,272651.0,1974.0,15854884.9,9371140.1,2586.1,41.7073909624871,-87.60307842087005,0,9.485019310400475,58150.84081848224,34370.459305119,41.7,-87.61,Electricity
24380,2022,LOOP,Office,1123711.0,1979.0,65157552.0,38805.4,8584.2,41.88770537937826,-87.62058814392799,0,7.639152771486619,57984.261077803814,34.53325632658219,41.88,-87.63,Electricity
21318,2022,LOGAN SQUARE,Multifamily Housing,85742.0,2006.0,4970751.3,2199600.0,771.5,41.91735291076359,-87.72006847919312,0,8.997924004571855,57973.35378227706,25653.705301952366,41.91,-87.73,Electricity
23407,2022,LOOP,Office,198650.0,1904.0,11512620.1,0.0,1683.1,41.880588504249914,-87.63070953866247,0,8.472690661968285,57954.29197080292,0.0,41.88,-87.64,Electricity
21849,2022,ROSELAND,K-12 School,100000.0,2008.0,5786594.9,3562089.7,951.4,41.705376700184814,-87.62932537782362,1,9.514,57865.949,35620.897,41.7,-87.63,Electricity
23167,2022,NEAR WEST SIDE,Office,282000.0,2018.0,16311536.8,16621985.6,3031.3,41.87159625040296,-87.67582148292422,0,10.749290780141845,57842.32907801419,58943.21134751773,41.87,-87.68,Electricity
24433,2022,NEAR NORTH SIDE,Multifamily Housing,415260.0,1985.0,24012856.0,13506099.9,3880.2,41.89255915853085,-87.61605888078522,0,9.344025429851177,57826.075229976406,32524.442277127582,41.89,-87.62,Electricity
21986,2022,LOOP,Office,70680.0,1900.0,4080171.0,2934565.1,693.3,41.88248142730001,-87.62607682690941,0,9.80899830220713,57727.37691001698,41519.030843237124,41.88,-87.63,Electricity
20898,2022,NEAR NORTH SIDE,Multifamily Housing,690169.0,1983.0,39802699.9,12723426.0,5918.4,41.89338886697453,-87.62770240071154,0,8.575290979455755,57670.94711585133,18435.232530003523,41.89,-87.63,Electricity
22458,2022,LOOP,Office,60000.0,1917.0,3455282.6,123394.2,461.7,41.87444975348699,-87.6315442023746,0,7.694999999999999,57588.043333333335,2056.5699999999997,41.87,-87.64,Electricity
21678,2022,NEAR NORTH SIDE,Office,137050.0,1986.0,7875333.0,0.0,1037.3,41.893450416323674,-87.62385390964229,0,7.568770521707405,57463.21050711419,0.0,41.89,-87.63,Electricity
22080,2022,NORTH PARK,K-12 School,222600.0,1999.0,12755608.8,18701220.2,2673.4,41.9813519623745,-87.70867191793931,0,12.009883198562445,57302.82479784367,84012.66936208445,41.98,-87.71,Electricity
23515,2022,WEST GARFIELD PARK,Multifamily Housing,94952.0,1963.0,5430221.9,4974549.5,979.5,41.88196928637119,-87.72399261282358,0,10.31573847838908,57189.126084758616,52390.149759878674,41.88,-87.73,Electricity
21365,2022,FOREST GLEN,Multifamily Housing,225000.0,2003.0,12836073.4,12541084.9,2356.8,41.98997391514614,-87.74847302426933,0,10.474666666666668,57049.21511111111,55738.15511111111,41.98,-87.75,Electricity
22698,2022,NEAR NORTH SIDE,Hotel,188600.0,1928.0,10725133.7,9055455.2,1893.6,41.90586939179599,-87.62859787158342,0,10.040296924708377,56867.092788971364,48014.07847295864,41.9,-87.63,Electricity
21650,2022,NORWOOD PARK,Hospital (General Medical & Surgical),1511148.0,1953.0,85849752.5,172928684.2,20492.7,41.98857518279947,-87.81297791219501,0,13.561014539939173,56810.94935770686,114435.30627046457,41.98,-87.82,Electricity
22090,2022,LOOP,College/University,184461.0,1916.0,10466287.6,8528172.1,1831.5,41.87849643962578,-87.62594210184993,0,9.928928066095272,56739.839857747706,46232.92782756246,41.87,-87.63,Electricity
22194,2022,LOOP,Office,1107510.0,1990.0,62793811.2,0.0,8270.8,41.88184063003713,-87.63325508941321,0,7.467923540193768,56698.18891025815,0.0,41.88,-87.64,Electricity
24089,2022,LOOP,Office,901459.0,1985.0,51093861.3,0.0,6729.8,41.879430756163174,-87.6324393694403,0,7.46545322638079,56679.07392349513,0.0,41.87,-87.64,Electricity
22074,2022,LOOP,Office,464592.0,1970.0,26324843.6,0.0,3467.4,41.88147949439656,-87.63101494982112,0,7.463322657299308,56662.28346592279,0.0,41.88,-87.64,Electricity
22253,2022,NEAR NORTH SIDE,Office,1881319.0,1971.0,106434548.5,46605512.4,19786.2,41.88793874358949,-87.62703564148782,0,10.517195648372233,56574.42916379413,24772.785689189343,41.88,-87.63,Electricity
22785,2022,ARCHER HEIGHTS,Lifestyle Center,122710.0,2016.0,6931895.0,2421052.5,1041.6,41.817056643315546,-87.72405529937818,0,8.488305761551626,56490.05785999511,19729.87124113764,41.81,-87.73,Electricity
23077,2022,NEAR NORTH SIDE,Office,1883966.0,1975.0,106274498.4,4139006.8,15658.9,41.88874103813187,-87.63708054058772,0,8.311668044964717,56409.987441386955,2196.964701061484,41.88,-87.64,Electricity
22893,2022,LINCOLN PARK,Senior Living Community,50000.0,2003.0,2820345.6,4011459.9,584.5,41.931604201243886,-87.64459203268433,0,11.690000000000001,56406.912,80229.198,41.93,-87.65,Electricity
21109,2022,WEST TOWN,Office,160280.0,1940.0,9016977.9,3091890.3,1351.9,41.895957437521645,-87.66766386349812,0,8.434614424756676,56257.66096830546,19290.5559021712,41.89,-87.67,Electricity
22686,2022,LOOP,College/University,701699.0,1910.0,39308078.7,851799.0,5222.7,41.878110156499886,-87.62753454596945,0,7.442934933639637,56018.433402356284,1213.9093827980373,41.87,-87.63,Electricity
22719,2022,MOUNT GREENWOOD,K-12 School,192250.0,1957.0,10717129.3,10641280.1,1976.8,41.69122512270312,-87.71575396260786,0,10.282444733420027,55745.79609882965,55351.261898569566,41.69,-87.72,Electricity
21471,2022,LINCOLN PARK,College/University,88635.0,1998.0,4940922.2,4847201.0,908.2,41.92489472540259,-87.65344759280977,0,10.2465166130761,55744.59525018334,54687.21159812715,41.92,-87.66,Electricity
23889,2022,LOOP,Performing Arts,187000.0,1999.0,10399490.6,13394.2,1370.5,41.88514242565978,-87.62962433514399,0,7.328877005347593,55612.24919786096,71.62673796791444,41.88,-87.63,Electricity
21764,2022,LOOP,College/University,175129.0,1960.0,9715838.5,8970740.6,1756.2,41.87437161535891,-87.62437952778167,0,10.028036475969143,55478.18179741791,51223.615734687,41.87,-87.63,Electricity
23711,2022,WEST TOWN,Office,193496.0,1905.0,10711129.8,0.0,1410.8,41.896378173042635,-87.64789118639084,0,7.291106792905279,55355.820275354534,0.0,41.89,-87.65,Electricity
21276,2022,NEAR NORTH SIDE,Fitness Center/Health Club/Gym,62000.0,1922.0,3426238.3,8917827.7,925.0,41.90741981476311,-87.62994548254531,0,14.919354838709678,55261.90806451613,143835.93064516128,41.9,-87.63,Electricity
21994,2022,NEAR NORTH SIDE,Multifamily Housing,94430.0,2003.0,5218285.9,907189.2,735.5,41.89415217771679,-87.6304108955109,0,7.788838292915387,55260.89060679869,9607.002012072433,41.89,-87.64,Electricity
22170,2022,HUMBOLDT PARK,K-12 School,224604.0,2009.0,12375835.9,7879069.8,2048.6,41.889932183746026,-87.70895137347912,1,9.120941746362487,55100.69232961123,35079.828498156756,41.88,-87.71,Electricity
22812,2022,NEAR WEST SIDE,Office,347691.0,1922.0,19028890.8,9264646.7,2998.5,41.8779141549793,-87.64140539747254,0,8.624036860315625,54729.31654831445,26646.2079835256,41.87,-87.65,Electricity
24101,2022,LOOP,College/University,91447.0,1925.0,4999455.1,4134131.4,878.1,41.8740153918001,-87.62436900970008,0,9.602283289774405,54670.52062943563,45207.94996008617,41.87,-87.63,Electricity
21924,2022,ROSELAND,Senior Living Community,76788.0,2006.0,4196419.7,1689610.0,642.5,41.703890751524135,-87.6207711552983,1,8.367192790540187,54649.420482367044,22003.568265874874,41.7,-87.63,Electricity
23452,2022,LOOP,Office,222125.0,1914.0,12138101.9,10692048.6,2166.7,41.882754628874906,-87.62453527696043,0,9.754417557681485,54645.36589758019,48135.27788407428,41.88,-87.63,Electricity
23616,2022,LOOP,Office,1133525.0,1992.0,61851011.1,0.0,8146.7,41.884779704626446,-87.63080066748626,0,7.187049249024062,54565.19362166693,0.0,41.88,-87.64,Electricity
21953,2022,NEAR NORTH SIDE,Office,335281.0,1912.0,18279595.5,19629599.9,3450.3,41.887920731996346,-87.63235953008895,0,10.290771024901503,54520.2248263397,58546.711266072336,41.88,-87.64,Electricity
21486,2022,UPTOWN,Senior Living Community,97280.0,1972.0,5301859.9,13736830.3,1428.0,41.96924936435865,-87.65110161256266,0,14.679276315789474,54501.026932565794,141209.19305098685,41.96,-87.66,Electricity
24210,2022,NEAR NORTH SIDE,Hotel,343240.0,2013.0,18677414.4,23980800.2,3733.8,41.8913715982472,-87.63097244919902,0,10.878102785223168,54415.02855145087,69865.98356834869,41.89,-87.64,Electricity
22873,2022,LOOP,Office,865070.0,1981.0,47043910.9,0.0,6196.4,41.87928363996398,-87.63710070443776,0,7.162888552371483,54381.623336839795,0.0,41.87,-87.64,Electricity
22267,2022,NEAR NORTH SIDE,Hotel,73250.0,1927.0,3981404.8,4333158.8,754.6,41.89237404101223,-87.62724294199776,0,10.301706484641638,54353.64914675768,59155.75153583617,41.89,-87.63,Electricity
23071,2022,NEAR NORTH SIDE,Multifamily Housing,349676.0,1974.0,18907783.3,12389257.8,3148.5,41.91115787985893,-87.6275133056584,0,9.0040494629314,54072.293494549245,35430.6781134536,41.91,-87.63,Electricity
22648,2022,LAKEVIEW,Multifamily Housing,52624.0,1929.0,2844688.1,1685670.2,464.2,41.93286518580667,-87.64717123094941,0,8.821070234113712,54056.858087564615,32032.346457889937,41.93,-87.65,Electricity
23883,2022,NEAR NORTH SIDE,College/University,244177.0,1993.0,13196650.2,805000.0,1780.9,41.89011149652908,-87.6221038750602,0,7.293479729868088,54045.42688295785,3296.788804842389,41.89,-87.63,Electricity
21826,2022,LINCOLN PARK,K-12 School,239794.0,2000.0,12949751.3,13498700.2,2422.6,41.92208684961475,-87.63772276005638,0,10.102838269514667,54003.65021643578,56292.90224109027,41.92,-87.64,Electricity
22054,2022,LINCOLN PARK,Multifamily Housing,248335.0,1975.0,13350457.1,2600807.4,1896.6,41.92812846985772,-87.63935526552469,0,7.637264179435037,53759.86912839511,10472.979644431916,41.92,-87.64,Electricity
24297,2022,NEAR WEST SIDE,Office,113151.0,1920.0,6055965.9,0.0,797.7,41.88581281036445,-87.64226164010842,0,7.04987141076968,53521.09923906992,0.0,41.88,-87.65,Electricity
22494,2022,SOUTH LAWNDALE,K-12 School,73770.0,1996.0,3911605.6,2706080.3,658.9,41.84368588443654,-87.71735516257186,1,8.931815100989562,53024.34051782568,36682.666395553744,41.84,-87.72,Electricity
24335,2022,DOUGLAS,Multifamily Housing,77300.0,1978.0,4086145.8,767858.4,579.0,41.838326941218185,-87.61761266146219,0,7.490297542043984,52860.87710219922,9933.485122897802,41.83,-87.62,Electricity
21074,2022,WEST PULLMAN,Fitness Center/Health Club/Gym,158483.0,2012.0,8359539.2,15617716.0,1999.2,41.677760393095106,-87.65366213755682,0,12.614602197081075,52747.22967132121,98545.05530561638,41.67,-87.66,Electricity
22342,2022,LINCOLN PARK,Hotel,96642.0,1980.0,5093004.5,4778666.9,924.6,41.91524998684686,-87.63429326814013,0,9.567268889302788,52699.700958175534,49447.102708967126,41.91,-87.64,Electricity
23498,2022,NEAR WEST SIDE,Office,127872.0,1908.0,6735186.5,7572855.0,1289.4,41.886697122870025,-87.65903963714334,0,10.08352102102102,52671.315847097096,59222.15183933934,41.88,-87.66,Electricity
24036,2022,NEAR WEST SIDE,Other - Mall,158703.0,2008.0,8354489.4,331613.0,1118.0,41.86712201727935,-87.64140760043145,0,7.0446053319723,52642.29031587305,2089.5194167722098,41.86,-87.65,Electricity
23915,2022,NEAR WEST SIDE,Office,1877620.0,1986.0,98638920.9,0.0,12992.2,41.88199433820508,-87.6397586848809,0,6.919504479074574,52534.01694698608,0.0,41.88,-87.64,Electricity
23807,2022,NEAR NORTH SIDE,College/University,102928.0,1938.0,5397326.8,12447437.1,1372.0,41.8972543988917,-87.63286836160606,0,13.329706202393906,52437.88667806622,120933.43988030468,41.89,-87.64,Electricity
21350,2022,SOUTH SHORE,Senior Living Community,97826.0,1998.0,5125585.1,9567180.1,1183.3,41.75923093682706,-87.55959822228947,1,12.095966307525607,52394.91648437021,97797.92795371373,41.75,-87.56,Electricity
20945,2022,ASHBURN,K-12 School,98776.0,2000.0,5147060.0,4097419.7,895.6,41.75348432246293,-87.70875286894322,0,9.066979833157852,52108.406900461654,41481.9358953592,41.75,-87.71,Electricity
20965,2022,LOOP,Office,641962.0,1974.0,33422010.0,0.0,4402.2,41.88001342713154,-87.63657238450709,0,6.8574152364158625,52062.28717587646,0.0,41.88,-87.64,Electricity
23338,2022,BELMONT CRAGIN,K-12 School,209971.0,1918.0,10899685.0,15108170.3,2238.1,41.92003613013777,-87.7610843208518,1,10.659091017330963,51910.430488019774,71953.60454538961,41.92,-87.77,Electricity
24202,2022,NEAR NORTH SIDE,College/University,370800.0,1974.0,19218097.0,64873330.8,5977.0,41.89571882183127,-87.61873143015464,0,16.11920172599784,51828.7405609493,174955.04530744336,41.89,-87.62,Electricity
21958,2022,LOOP,Office,528712.7,1987.0,27387873.1,0.0,3607.4,41.88309915782265,-87.63460036317278,0,6.82298722917002,51801.05017337394,0.0,41.88,-87.64,Electricity
22385,2022,NEW CITY,Senior Living Community,101939.0,1997.0,5278203.9,8365099.6,1139.5,41.80607834471658,-87.68365001390913,0,11.17825366150345,51778.06237063342,82059.85540372183,41.8,-87.69,Electricity
23623,2022,NEAR NORTH SIDE,Mixed Use Property,2731896.0,1989.0,141132694.9,42277825.9,20834.8,41.89924859703626,-87.62427497820545,0,7.626498226872472,51661.07893565495,15475.635199875836,41.89,-87.63,Electricity
23316,2022,LOOP,Office,259000.0,1914.0,13373517.8,16141418.9,2618.8,41.88352649174743,-87.62608219678731,0,10.111196911196913,51635.203861003865,62322.0806949807,41.88,-87.63,Electricity
